ID_EMPRESA,EMPRESA,ANIO,MES,NOMBRE_PUNTO_ENTREGA,NOMBRE_RUTA,TIPO_REMITENTE,NIT_REMITENTE,NUMERO_FACTURA,VALOR_FACTURA_PESOS,CANTIDAD_KG,CARGO_TRANSPORTE_PESOS_KG,VALOR_TRANSPORTE_PESOS,ECO_PESOS_KG,RECAUDO_POR_ECO_PESOS
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Manizales,Galán - Manizales,COMERCIALIZADOR MAYORISTA,9003352790,360723258661068693360723258,51951243,165936,240.12,39844552,72.96,12106691
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,212825878674679598212825878,11777186,46013.62,88,4049199,167.95,7727987
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,470731166755732634470731166,8254282,60899.23,88.49,5388973,47.05,2865309
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8902009190,976727388257727747976727388,7477855,46316.85,88.49,4098578,72.96,3379277
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Cartago,Galán - Cartago,COMERCIALIZADOR MAYORISTA,8050035836,489041169751253941489041169,38705486,131723,240.93,31736022,52.91,6969464
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,601929198558696943601929198,23684053,92504.99,88.08,8147840,167.95,15536213
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,108439936236672015108439936,7618881,53874.14,88.51,4768400,52.91,2850481
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,942927253689562094292725,31421779,276284,60.82,16803593,52.91,14618186
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9000281116,352865398103007162352865398,3050638,11915.16,88.08,1049487,167.95,2001151
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,252311243702854574252311243,10020980,71045.59,88.14,6261958,52.91,3759022
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8300647003,816764213308441457816764213,8638871,33752.18,88,2970192,167.95,5668679
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,970028514509907441970028514,7803845,48410.95,88.24,4271782,72.96,3532063
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,717531431177903835717531431,10433060,64621,88.49,5718312,72.96,4714748
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Cartago,Galán - Cartago,COMERCIALIZADOR MAYORISTA,8050035836,698860936877145684698860936,43515377,131526,240.69,31656993,90.16,11858384
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,1270178695328758912701786,16246724,119866.64,88.49,10606999,47.05,5639725
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,399784709966255700399784709,5747717,35094.13,88.14,3093197,75.64,2654520
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,2,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,921316102962858162921316102,332144,2434,60.82,148036,75.64,184108
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,805837107856987723805837107,11386122,70633.51,88.24,6232701,72.96,5153421
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,469135410539100824469135410,6367332,45024.27,88.51,3985098,52.91,2382234
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,980542062954468222980542062,9310629,65836.72,88.51,5827208,52.91,3483421
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,663829795714093112663829795,3871155,27445.27,88.14,2419026,52.91,1452129
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,123137315916613194123137315,3916198,37673.86,88,3315300,15.95,600898
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8000740332,153505073800018655153505073,4718904,18436.82,88,1622440,167.95,3096464
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,829194448585726746829194448,5069702,35848.55,88.51,3172955,52.91,1896747
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,612515518122622848612515518,12512767,88479.47,88.51,7831318,52.91,4681449
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,925894070479247250925894070,18269696,111346.27,88.44,9847464,75.64,8422232
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8902009190,97238234342542639972382343,7093162,39715.35,88.44,3512426,90.16,3580736
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,8029880698691352880298806,23565028,92068.87,88,8102061,167.95,15462967
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,558827870401993533558827870,45137850,176354.17,88,15519167,167.95,29618683
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,97176064599417101971760645,23545792,91993.72,88,8095447,167.95,15450345
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,624124995368941805624124995,7411216,41496.17,88.44,3669921,90.16,3741295
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Yumbo,Galán - Yumbo,COMERCIALIZADOR MAYORISTA,9001758302,92630724315149875926307243,22568376,57073,322.47,18404330,72.96,4164046
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8000740332,392621511280559123392621511,6314565,46736.48,88.06,4115614,47.05,2198951
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Yumbo,Galán - Yumbo,DISTRIBUIDOR,8140030505,908636134826043362908636134,57138395,138773,321.58,44626621,90.16,12511774
543.0,PROVIGAS S.A.S.  E.S.P.,2017,5,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,69651683,17110,4071,69651683,47,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,4241204346138347042412043,2601285,18442.29,88.14,1625503,52.91,975782
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,166154081535490744166154081,29734245,284838.06,88.44,25191078,15.95,4543167
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,722748953280500525722748953,17815109,99748.65,88.44,8821771,90.16,8993338
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Yumbo,Galán - Yumbo,COMERCIALIZADOR MAYORISTA,9003352790,942927253689562094292725,24649946,65879,321.26,21164288,52.91,3485658
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Yumbo,Galán - Yumbo,COMERCIALIZADOR MAYORISTA,8912022039,980542062954468222980542062,20406484,54538,321.26,17520878,52.91,2885606
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,541932676232188498541932676,20880675,138246,60.88,8416416,90.16,12464259
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Cartago,Galán - Cartago,COMERCIALIZADOR MAYORISTA,8050035836,893070918897978752893070918,54991536,134932,239.6,32329707,167.95,22661829
543.0,PROVIGAS S.A.S.  E.S.P.,2017,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,77765367,19110,4069,77765367,73,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Manizales,Galán - Manizales,COMERCIALIZADOR MAYORISTA,9003352790,520472670604016252520472670,21324908,67970,240.78,16365817,72.96,4959091
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,252311243702854574252311243,2797986,24602,60.82,1496294,52.91,1301692
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,320071472766393612320071472,4515398,33697,61.04,2056865,72.96,2458533
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,811142835976745315811142835,8252802,46260.1,88.24,4081991,90.16,4170811
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,612515518122622848612515518,18838068,133206.53,88.51,11790110,52.91,7047958
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,728988675469135617728988675,6866310,42529.02,88.49,3763393,72.96,3102917
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8300647003,462297707697911069462297707,3459421,33139.39,88.44,2930848,15.95,528573
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),DISTRIBUIDOR,8130026964,329096710843252230329096710,5430449,38500.17,88.14,3393405,52.91,2037044
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,653730628326754745653730628,18602829,172584,60.74,10482752,47.05,8120077
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,172452962424917622172452962,13380553,128721.05,88,11327452,15.95,2053101
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,360723258661068693360723258,4415777,27393.16,88.24,2417172,72.96,1998605
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,631880296222018282631880296,7389312,41419.91,88.24,3654893,90.16,3734419
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,8,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,835340013522381112835340013,20263208,263398,60.98,16062010,15.95,4201198
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,427803605272475052427803605,3550888,34015.59,88.44,3008339,15.95,542549
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,70741293618868233707412936,4930031,27634.7,88.24,2438486,90.16,2491545
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Yumbo,Galán - Yumbo,COMERCIALIZADOR MAYORISTA,9003352790,422776893863207613422776893,24543203,50206,320.9,16111105,167.95,8432098
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,520472670604016252520472670,11217752,69481.28,88.49,6148398,72.96,5069354
543.0,PROVIGAS S.A.S.  E.S.P.,2017,2,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,69554189,17060,4077,69554189,75,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,89626661303644248962666,15233055,93009.25,88.14,8197835,75.64,7035220
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,395543364686191680395543364,9362277,69073.91,88.49,6112350,47.05,3249927
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,742450538481884832742450538,32406693,239854.14,88.06,21121556,47.05,11285137
543.0,PROVIGAS S.A.S.  E.S.P.,2017,3,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,82886055,20270,4089,82886055,90,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Yumbo,Galán - Yumbo,COMERCIALIZADOR MAYORISTA,9003352790,520472670604016252520472670,29661600,75011,322.47,24188797,72.96,5472803
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,4751799024287482047517990,3713035,23033.72,88.24,2032495,72.96,1680540
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,97176064599417101971760645,37491205,163982,60.68,9950428,167.95,27540777
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,834729773129657041834729773,3349775,32224.86,88,2835788,15.95,513987
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,811142835976745315811142835,28333593,187590,60.88,11420479,90.16,16913114
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,805837107856987723805837107,17127566,106250.41,88.24,9375536,72.96,7752030
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,26439535627568524264395356,6082722,37139.59,88.14,3273483,75.64,2809239
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,552589617723171169552589617,33013848,185055.2,88.24,16329271,90.16,16684577
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,288047999230960759288047999,5621989,53855.63,88.44,4762992,15.95,858997
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,729998544301059701729998544,10350503,73381.8,88.14,6467872,52.91,3882631
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,395543364686191680395543364,3000348,22136.25,88.49,1958837,47.05,1041511
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,601929198558696943601929198,45105466,176172.58,88.08,15517281,167.95,29588185
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,434761973647101343434761973,18394258,135710.92,88.49,12009059,47.05,6385199
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,27569658337602586275696583,13405556,81701.34,88.44,7225667,75.64,6179889
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,161721932109350943161721932,12455338,92186.65,88.06,8117956,47.05,4337382
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,126904906504169248126904906,6310573,44739.97,88.14,3943381,52.91,2367192
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,395543364686191680395543364,11107796,81952.16,88.49,7251947,47.05,3855849
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,172080901150332491172080901,13692070,83600.38,88.14,7368537,75.64,6323533
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8300647003,752655059645680659752655059,4583909,43911.38,88.44,3883522,15.95,700387
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8300647003,258292468862876041258292468,5680102,31803.48,88.44,2812700,90.16,2867402
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,98406827350469799984068273,7445510,52648.21,88.51,4659893,52.91,2785617
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,7,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,136147272120689943136147272,42466818,185696,60.74,11279175,167.95,31187643
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8902009190,97238234342542639972382343,5752544,32209.09,88.44,2848572,90.16,2903972
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,717531431177903835717531431,1494381,9256,88.49,819063,72.96,675318
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Yumbo,Galán - Yumbo,COMERCIALIZADOR MAYORISTA,8912022039,722748953280500525722748953,45685200,110752,322.34,35699800,90.16,9985400
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,350445887432962935350445887,9663436,71522.73,88.06,6298292,47.05,3365144
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,980542062954468222980542062,7671835,54390.89,88.14,4794013,52.91,2877822
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8300647003,17353284135683826173532841,11037752,78254.18,88.14,6897323,52.91,4140429
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,1,Pereira,Galán - Pereira,COMERCIALIZADOR MAYORISTA,8914009003,381215850276423585381215850,146332,498,240.93,119983,52.91,26349
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9005702622,450548841510379546450548841,3045988,18895.71,88.24,1667357,72.96,1378631
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,925894070479247250925894070,15013384,91667.99,88.14,8079617,75.64,6933767
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,358502395990570993358502395,7348686,45516.79,88.49,4027781,72.96,3320905
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,488337306820356353488337306,13171900,73750.84,88.44,6522524,90.16,6649376
